101,2023,91,001,354.8961,130.4638,0,0,0,0,0,10,6.402,5.225,13.6
101,2023,91,002,355.2256,130.478,0,0,0,0,0,11,6.379,4.987,13.59
101,2023,91,003,355.5525,130.4923,0,0,0,0,0,12,6.363,4.675,13.6
101,2023,91,004,355.8796,130.5055,0,0,0,0,0,13,6.358,5.487,13.6
101,2023,91,005,356.2073,130.5177,0,0,0,0,0,14,6.404,5.662,13.59
101,2023,91,006,356.5349,130.5289,0,0,0,0,0,15,6.429,5.912,13.59
101,2023,91,007,356.8624,130.5391,0,0,0,0,0,16,6.475,6.362,13.59
101,2023,91,008,357.19,130.5468,0,0,0,0,0,17,6.497,5.137,13.59
101,2023,91,009,357.5174,130.5549,0,0,0,0,0,0,6.465,5.987,13.58
101,2023,91,010,357.8459,130.5621,0,0,0,0,0,0,6.432,5.225,13.58
